x,y,z
1.509823622933380127e+00,-1.873156219156652535e-01,2.020561248064041138e-01
6.037773259612287946e-01,5.262574863345440557e-01,2.013782858848571777e-01
1.506715057954278070e+00,-1.886889816917331208e-01,2.013782858848571777e-01
1.484336486081058393e+00,-1.147363625125078057e+00,2.009836733341217041e-01
4.709222422685073184e-01,5.466456931603423941e-01,2.009836733341217041e-01
1.508228474573578781e+00,-1.821998188797996909e-01,2.009836733341217041e-01
1.502966243289558523e+00,-1.067349708622652660e+00,2.010793536901473999e-01
3.581535659519888837e-01,5.309493665842328625e-01,2.010793536901473999e-01
1.511328494497987673e+00,-1.757185781910559630e-01,2.010793536901473999e-01
1.488295295534021845e+00,-9.917036325122345897e-01,2.025022506713867188e-01
2.585919841994905877e-01,5.601435784247470462e-01,2.025022506713867188e-01
1.520626280541962139e+00,-1.839581853517963106e-01,2.025022506713867188e-01
1.493591475263749135e+00,-9.930179658781719265e-01,2.004684507846832275e-01
2.675077027159605825e-01,5.807493557723262256e-01,2.004684507846832275e-01
1.523739487570584528e+00,-2.051321255726445969e-01,2.004684507846832275e-01
1.497015755776230250e+00,-9.745709441356917857e-01,2.039270848035812378e-01
2.634943106714578986e-01,5.780764222893552962e-01,2.039270848035812378e-01
1.514911166682264998e+00,-2.093757048218914951e-01,2.039270848035812378e-01
1.499208328756615360e+00,-9.521696088198370322e-01,2.051088064908981323e-01
2.576672736185844359e-01,5.618778833040871667e-01,2.051088064908981323e-01
1.525338268868871250e+00,-2.065381809483115005e-01,2.051088064908981323e-01
1.501150242235480770e+00,-9.299808791179298151e-01,2.066706269979476929e-01
2.594357015756268980e-01,5.592692676048727218e-01,2.066706269979476929e-01
1.531944396010967102e+00,-2.142464869770660529e-01,2.066706269979476929e-01
1.499766636495214023e+00,-9.287816663377126414e-01,2.015589624643325806e-01
2.900541450940392618e-01,5.852988097757476638e-01,2.015589624643325806e-01
1.533310030974460059e+00,-2.338292645958308658e-01,2.015589624643325806e-01
1.497114042610868889e+00,-9.388729554815222755e-01,2.002197802066802979e-01
1.526586373123163032e+00,-2.500976788243428617e-01,2.002197802066802979e-01
1.478581713020520327e+00,-9.734242550407589123e-01,2.005721479654312134e-01
1.532225263890325317e+00,-2.756647194913845467e-01,2.005721479654312134e-01
1.478530852844964327e+00,-1.053456020377764091e+00,2.051142007112503052e-01
5.377057518064007891e-01,5.568461653177583237e-01,2.051142007112503052e-01
