x,y,z
9.499569117849792077e-01,6.455728535829717840e-01,3.386695396449914131e-01
2.320224864978005286e+00,4.671975546709120075e-02,3.339047385782450972e-01
9.658811751671414481e-01,6.495647532400550261e-01,3.368987051456170945e-01
9.103844829619914814e-01,-1.816796871970212557e+00,3.452324224706543876e-01
2.325025498056042750e+00,6.283947466746206412e-02,3.372949913845133540e-01
9.823383984084710363e-01,6.432415100381099204e-01,3.417648002771879190e-01
2.316850838497134912e+00,7.341546574033908090e-02,3.483089953045048204e-01
1.003244474300116318e+00,6.453029585695300163e-01,3.416992146854397894e-01
9.753575338796440786e-01,-1.816467855480749183e+00,3.604282735035103657e-01
2.318824884348145154e+00,7.445659426945559767e-02,3.559334362393857809e-01
1.028592494469547036e+00,6.470587068524555896e-01,3.411765245520870238e-01
2.326395371325770789e+00,6.940878664786369334e-02,3.532290143919011305e-01
1.054542610369437750e+00,6.451777302965702177e-01,3.425602839426928337e-01
1.006665976746496050e+00,-1.815347499503521478e+00,3.492252273138056196e-01
2.329462444872485882e+00,6.327124330985896272e-02,3.456026503745198708e-01
1.073558182107289261e+00,6.450207340236803200e-01,3.452060232558379349e-01
1.021252918685646716e+00,-1.809403082949661679e+00,3.355682801379845093e-01
2.324425145344103605e+00,6.223836403331026168e-02,3.439612296510548006e-01
1.091993420350880539e+00,6.490742363123198633e-01,3.449962574965492190e-01
1.046512069968142056e+00,-1.818484536966059384e+00,3.345489045178232090e-01
2.326461044009997092e+00,6.623798920305809523e-02,3.409225376969817756e-01
1.109909818541799265e+00,6.486513793038105602e-01,3.441451334409159069e-01
2.334836780899198772e+00,7.530031722294197594e-02,3.409053031035947368e-01
1.124727516151100115e+00,6.486297315079598835e-01,3.376841641348809486e-01
2.331297100053103755e+00,8.331031247750109170e-02,3.294504730057584152e-01
1.146690521249530192e+00,6.449011690484964809e-01,3.364014007223138369e-01
1.128171802206622720e+00,-1.805028101358952197e+00,3.383058811859677717e-01
2.327436102559389930e+00,8.195352028166258407e-02,3.279861190790543390e-01
1.165902758496188074e+00,6.433264978698567393e-01,3.338323955505131391e-01
1.158162323216927359e+00,-1.813650737788726985e+00,3.410399691500510810e-01
2.332133665267873912e+00,8.663146467112342597e-02,3.284368323404951995e-01
1.184486707741746914e+00,6.455325196754186923e-01,3.337539630278945624e-01
2.326223108895474567e+00,9.206316886317979231e-02,3.297956815810734743e-01
1.206079569242524130e+00,6.465400076945857499e-01,3.347068459309593957e-01
1.211304210016009408e+00,-1.801440904509271856e+00,3.428405175715351638e-01
2.321263620401173178e+00,9.292073073051983212e-02,3.361995666576415576e-01
1.231367814626739055e+00,6.437966564151250681e-01,3.340819652508446036e-01
1.227483521090606322e+00,-1.792194578405359895e+00,3.393370714812951605e-01
2.336484495992281918e+00,8.903626349218850267e-02,3.358217961615874714e-01
1.257237265447976204e+00,6.429088238017326429e-01,3.303404126528087237e-01
2.334797433308839487e+00,8.230382300779015559e-02,3.340977687035378563e-01
1.283444163910911762e+00,6.430262167751145119e-01,3.312532003718399176e-01
1.259241748757345292e+00,-1.795853690363084620e+00,3.310490967124886108e-01
2.333910077802485716e+00,8.057439979556764442e-02,3.343056302803427138e-01
1.308018974981838056e+00,6.401341249977627879e-01,3.296786691954137760e-01
1.279710113926474158e+00,-1.795701366913403429e+00,3.294242450708675385e-01
2.335572212765731237e+00,8.015463336969787245e-02,3.338394955329727631e-01
1.332850279028821694e+00,6.422040530806969461e-01,3.329525537007787528e-01
1.294720998177639526e+00,-1.817495355517086519e+00,3.279548256684676755e-01
2.335210431007057608e+00,7.759240789322323362e-02,3.360855785748594338e-01
1.353727305849534268e+00,6.405639611616300577e-01,3.297537913425898082e-01
1.316711898043501083e+00,-1.790150819495349044e+00,3.256899654791949872e-01
2.340296186420816937e+00,7.947433699871722657e-02,3.308840767258560134e-01
1.372445640665383104e+00,6.379152114002721863e-01,3.336827414760097921e-01
1.344391783715767286e+00,-1.805857090424503708e+00,3.156295438565768774e-01
2.337148475175266249e+00,8.382576216359249877e-02,3.288533177847607902e-01
1.393663016688736933e+00,6.352179996652108640e-01,3.342234082402661399e-01
1.372591548429545449e+00,-1.808664579850687071e+00,3.228246905877271145e-01
2.336976538838270834e+00,8.808370204225582367e-02,3.288699706086217756e-01
1.413058629548167522e+00,6.377003368494809088e-01,3.347245841459514093e-01
1.395846905400769389e+00,-1.812222767012598768e+00,3.257500805570257563e-01
2.336222794295053973e+00,8.921656284694186312e-02,3.295792383737326525e-01
1.434321697981433053e+00,6.381348637695635206e-01,3.312337824277696852e-01
2.333555603039062287e+00,9.155971810753174567e-02,3.298216424433592087e-01
1.452906486522971719e+00,6.363740906686855547e-01,3.308838192000705947e-01
1.450181670283425595e+00,-1.803616391503334526e+00,3.371306012847963829e-01
2.336301781966746205e+00,9.438881484043371017e-02,3.321925488054343067e-01
1.474945420406690300e+00,6.342658201419079100e-01,3.272661703485598705e-01
1.477253640462735218e+00,-1.800675173581346655e+00,3.440598955512282342e-01
2.337993520989660734e+00,9.629131485402739332e-02,3.592256406255689427e-01
1.497919258542410592e+00,6.348168702124838969e-01,3.306493061635972786e-01
2.339232096640469383e+00,8.750786749725701641e-02,3.885247240735599794e-01
1.519656904410430442e+00,6.393065068865377842e-01,3.305818284876021473e-01
2.335012194816395326e+00,7.420289071685148841e-02,3.790653658889591715e-01
1.531498950059166475e+00,6.357345342642369834e-01,3.340127538062965806e-01
