x,y,z
1.648403526618747339e+00,-1.066302905023708947e+00,2.009944319725036621e-01
1.616714159181132926e+00,-1.834317087178832795e+00,2.009944319725036621e-01
5.862172272845673771e-01,-2.918835964403294625e-01,2.009944319725036621e-01
4.001765437255768720e-01,-1.868062744298510935e+00,1.984273046255111694e-01
1.641959168505289668e+00,-1.102127425361457025e+00,1.984273046255111694e-01
1.603974373807262266e+00,-1.878682739149051040e+00,1.984273046255111694e-01
3.273057351342796295e-01,-1.876222018091512789e+00,1.973875313997268677e-01
1.644100477473640076e+00,-1.133123366129730858e+00,1.973875313997268677e-01
1.582257169006528574e+00,-1.908639584656359744e+00,1.973875313997268677e-01
2.966603314441643713e-01,-1.878899578831476846e+00,2.079112678766250610e-01
1.644176956805547984e+00,-1.160618335602427997e+00,2.079112678766250610e-01
1.566004032483372832e+00,-1.919600544816135290e+00,2.079112678766250610e-01
3.259556850386690074e-01,-1.897494927251480501e+00,2.127698510885238647e-01
